price,num_bath,num_bed,num_parking,property_size,suburb_population,suburb_median_income,suburb_sqkm,suburb_elevation,km_from_cbd
1440000,0.5,0.5555555555555556,0.5,0.5467445742904842,0.3957649507645505,0.5590188679245283,0.4640182648401827,0.38016528925619836,0.28242363545317983
1230000,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.22036727879799667,0.5905852213593787,0.5266415094339623,1.0877625570776257,0.024793388429752067,0.09213820731096645
915000,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.5150250417362271,0.5830998318789529,0.2077735849056604,0.4096803652968037,0.4628099173553719,0.3006509764646971
619000,0.3333333333333333,0.2222222222222222,0.16666666666666666,0.14106844741235391,0.49639740613241534,0.38143396226415094,0.42931506849315076,0.1487603305785124,0.2209313970956435
1800000,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.2888146911519199,0.5847009847089905,0.8072452830188679,0.23242009132420097,0.256198347107438,0.05167751627441161
1465000,0.3333333333333333,0.4444444444444444,0.16666666666666666,0.7103505843071787,0.3753902810023217,0.624754716981132,0.4627397260273973,1.0743801652892562,0.18227341011517278
1280000,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.25125208681135225,0.05435913857977744,0.582566037735849,0.029589041095890414,0.08264462809917356,0.059789684526790184
1160000,0.16666666666666666,0.3333333333333333,0.0,0.15358931552587646,0.5847009847089905,0.8072452830188679,0.23242009132420097,0.256198347107438,0.05167751627441161
1085000,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.17278797996661102,0.5847009847089905,0.8072452830188679,0.23242009132420097,0.256198347107438,0.05167751627441161
925000,0.16666666666666666,0.2222222222222222,0.0,0.11435726210350584,0.5847009847089905,0.8072452830188679,0.23242009132420097,0.256198347107438,0.05167751627441161
820000,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.48914858096828046,0.14098150668481307,0.3824150943396226,0.17178082191780822,0.4214876033057851,0.19939909864797198
761000,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.4582637729549249,0.14098150668481307,0.3824150943396226,0.17178082191780822,0.4214876033057851,0.19939909864797198
1650000,0.16666666666666666,0.2222222222222222,0.16666666666666666,0.44156928213689484,0.5810183331999039,0.47267924528301886,0.457351598173516,0.049586776859504134,0.09464196294441662
1543000,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.34140233722871455,0.1994636138019374,0.6355471698113208,0.08858447488584476,0.1652892561983471,0.06189283925888833
500000,0.16666666666666666,0.3333333333333333,0.0,0.5792988313856428,0.288127451765271,0.30392452830188676,0.2710502283105023,0.06611570247933884,0.5996995493239861
850000,0.16666666666666666,0.4444444444444444,0.16666666666666666,0.2595993322203673,0.5667280441918181,0.33237735849056604,0.507579908675799,0.11570247933884298,0.20320480721081627
478000,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.46243739565943237,0.288127451765271,0.30392452830188676,0.2710502283105023,0.06611570247933884,0.5996995493239861
700000,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.8163606010016694,0.0510767752782003,0.4422641509433962,0.5323287671232877,0.38016528925619836,0.4463695543314973
540000,0.3333333333333333,0.3333333333333333,0.5,0.4340567612687813,0.08045792970939077,0.3333584905660377,0.09735159817351599,0.024793388429752067,0.6353530295443166
950000,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.48914858096828046,0.15847410135297413,0.6659622641509434,0.14136986301369864,0.34710743801652894,0.20190285428142216
785000,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3998330550918197,0.15162917300456327,0.48347169811320756,0.3305936073059361,0.03305785123966942,0.16935403104656988
660000,0.5,0.2222222222222222,0.3333333333333333,0.7637729549248747,0.0510767752782003,0.4422641509433962,0.5323287671232877,0.38016528925619836,0.4463695543314973
487000,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.40984974958263776,0.3168681450644464,0.38928301886792455,0.7481278538812786,0.08264462809917356,0.5332999499248874
1105000,0.16666666666666666,0.3333333333333333,0.0,0.20951585976627712,0.5905852213593787,0.5266415094339623,1.0877625570776257,0.024793388429752067,0.09213820731096645
790000,0.16666666666666666,0.4444444444444444,0.3333333333333333,0.46243739565943237,0.3623008566167641,0.196,0.2629223744292238,0.3305785123966942,0.20310465698547825
450000,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5317195325542571,0.3168681450644464,0.38928301886792455,0.7481278538812786,0.08264462809917356,0.5332999499248874
2890000,0.3333333333333333,0.5555555555555556,0.5,0.7520868113522537,0.25334240653270357,0.869056603773585,0.24456621004566215,0.71900826446281,0.05888833249874813
1960000,0.5,0.5555555555555556,0.3333333333333333,0.6944908180300501,0.1184853094227844,0.4609056603773585,0.2867579908675799,0.6446280991735537,0.12098147220831247
732000,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.4599332220367279,0.2445360659674966,0.22052830188679245,1.0195433789954338,0.35537190082644626,0.2883324987481222
580000,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.1652754590984975,0.25706508686254104,0.5050566037735849,0.15004566210045664,0.3140495867768595,0.32729093640460694
